index,smiles,half-life,sdc,sdx,sa,dga,dgp,dgtot
1472,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccc(C(F)(F)F)c1,0.0345542501727712,9.8836,0.0,6.5045,-7.7516,-78.5966,-58.4862
1593,Cc1ccc(-n2c(C)cc(-c3nnc4n3CCCCC4)c2C)cc1,0.0248790601243953,8.281,0.0,2.6161,-10.3685,-47.7773,-41.611
190,COc1ccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)cc1,0.6831375259156877,9.9524,0.0,5.4046,-13.168,-75.1097,-72.8957
327,O=C(c1ccc2c(c1)ncn2-c1ccccc1)N1CCCCC1,0.5217691776088459,8.7319,0.0,3.8762,-13.8549,-58.8698,-57.49
604,O=C(c1ccc2c(c1)ncn2-c1ccc(Cl)cc1)N1CCCCC1,0.3075328265376642,8.8293,0.0,4.7152,-12.3212,-65.1338,-62.7217
753,O=C(c1ccc2c(c1)ncn2-c1ccc(C(F)(F)F)cc1)N1CCCCC1,0.2315134761575674,10.061,0.0,7.4038,-10.2485,-86.2782,-71.913
891,Cc1cccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)c1,0.1710435383552176,8.9164,0.0,3.9038,-12.8635,-59.1569,-56.5457
892,O=C(c1ccc2c(c1)ncn2-c1cccc(Cl)c1)N1CCCCC1,0.1703524533517622,8.9144,0.0,4.764,-12.3195,-65.8876,-63.0248
1032,O=C(c1ccc2c(c1)ncn2-c1cccc(C(F)(F)F)c1)N1CCCCC1,0.1209398756046993,10.1041,0.0,7.5607,-10.2454,-87.7154,-72.4199
1177,COc1ccccc1-n1cnc2cc(C(=O)N3CCCCC3)ccc21,0.0794747753973738,9.6072,0.0,5.2157,-13.1691,-72.3975,-68.5178
1270,CC(C)(C)c1ccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)cc1,0.0621976503109882,9.786,0.0,3.9521,-9.5151,-60.2104,-53.8639
1304,Cc1cccc(-n2cnc3cc(C(=O)N4CCC(Br)CC4)ccc32)c1,0.055286800276434,9.8491,0.0,5.3362,-10.9473,-70.5968,-66.7251
1305,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C)C4)ccc32)c1,0.055286800276434,9.1733,0.0,3.9081,-11.7472,-59.398,-55.581
1505,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C(C)C)C4)ccc32)c1,0.0310988251554941,9.7547,0.0,3.9321,-9.5208,-59.99,-53.8743
1558,CCOC(=O)c1ccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)cc1,0.027643400138217,11.7025,0.0,6.95,-12.6021,-92.1244,-80.0968
1608,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C)(C)C4)ccc32)c1,0.0241879751209398,9.5684,0.0,3.999,-10.6226,-60.6672,-55.0355
1722,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C(F)(F)F)C4)ccc32)c1,0.0138217000691085,11.7341,0.0,8.1751,-9.1245,-93.5064,-73.161
145,CCc1ccc2oc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)nc2c1,0.7290946786454734,8.0157,2.7201,7.2096,-16.8307,-103.0375,-111.6273
304,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3cc(F)ccc3o1)N2,0.5563234277816171,7.2944,2.6259,8.2939,-18.1988,-109.6744,-121.4441
343,Cc1ccc2nc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)oc2c1,0.5148583275742916,7.2755,2.7884,6.8973,-17.9455,-99.8059,-110.0769
396,COc1ccc2oc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)nc2c1,0.4585348997926745,8.0015,2.5073,7.991,-18.2637,-111.2412,-123.1567
399,O=C1CCCC2=C1C(c1[nH]ncc1Br)N=C(Nc1nc3ccccc3o1)N2,0.4526606772633034,7.0254,2.8416,7.0432,-18.6785,-100.5601,-111.6262
407,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3ccc(F)cc3o1)N2,0.4526606772633034,6.9295,2.6072,7.9647,-18.207,-106.2794,-118.7982
425,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3ccccc3o1)N2,0.4343469246717346,7.0212,2.8338,7.004,-18.9385,-100.3789,-111.6964
546,Cc1cccc2oc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)nc12,0.3351762266758811,7.3823,2.5041,6.7272,-17.9521,-98.4405,-109.3853
581,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3ccc(Cl)cc3o1)N2,0.3144436765722184,6.6529,2.5347,7.1701,-17.416,-99.9193,-111.1493
886,COC(=O)c1ccc2nc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)oc2c1,0.1727712508638562,9.3307,2.8224,9.6728,-18.7986,-129.2701,-133.1255
1022,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3cccc(Cl)c3o1)N2,0.1243953006219765,6.4552,2.6307,6.9489,-17.4131,-98.3784,-109.1176
1155,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3c(Cl)cccc3o1)N2,0.0863856254319281,6.8133,2.7172,7.4138,-17.4054,-102.5321,-112.6739
1178,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3c(Br)cccc3o1)N2,0.0794747753973738,6.7763,2.7266,7.3293,-17.1434,-102.0533,-111.9501
1562,Cc1ccc2oc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)nc2c1,0.027643400138217,7.2498,2.7453,6.858,-17.9469,-99.2093,-109.5802
1614,Cc1cccc2nc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)oc12,0.0241879751209398,7.3581,2.5032,6.7972,-17.9505,-98.5219,-109.3732
66,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3cccc(C#N)c3)c2)c1C,0.8327574291637871,10.4683,2.4345,9.1374,-15.7732,-116.2014,-124.8128
124,CCc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])Nc1ccc(Br)cc1,0.7636489288182446,11.5624,2.3398,9.8895,-6.8516,-117.5766,-115.3435
182,CC(=O)c1ccc(N[S+](=O)([O-])c2cccc(NC(=O)c3[nH]c(C)c(C(C)=O)c3C)c2)cc1,0.6945404284727021,11.9505,2.4066,10.461,-10.3089,-125.5293,-127.0977
247,CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(C)c([S+](=O)([O-])Nc3ccc(Br)cc3)c2)c1C,0.6254319281271596,11.149,2.1689,9.8755,-7.9643,-117.0075,-116.524
276,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccc(Br)cc3)c2)c1C,0.5908776779543884,10.513,2.386,9.7607,-8.9573,-115.892,-115.6922
310,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccc(Br)c(F)c3)c2)c1C,0.5563234277816171,10.453,2.3038,10.5042,-8.2149,-121.4766,-121.4282
379,COc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])Nc1cccc(C#N)c1,0.4872149274360746,11.8659,2.3542,10.5513,-15.0795,-130.8704,-139.0101
389,CCc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])Nc1ccc(C#N)cc1,0.4751209398756046,12.1085,2.3444,9.8008,-13.6519,-123.7692,-128.7985
742,Cc1cc(C)c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccc(Br)cc3)c2)[nH]1,0.2349689011748445,8.6547,2.3898,8.082,-9.4117,-97.8851,-98.7891
765,COc1ccc(NC(=O)c2ccc[nH]2)cc1[S+](=O)([O-])Nc1ccc(Br)cc1,0.225984796129924,8.3657,2.4554,8.7612,-10.7352,-105.1878,-109.1948
869,CCc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])Nc1cccc(C#N)c1,0.1796821008984105,11.9732,2.369,9.6204,-13.654,-122.0845,-127.4444
888,COc1ccc(NC(=O)c2c(C)c(C(C)=O)c(C)n2C)cc1[S+](=O)([O-])Nc1ccc(Br)cc1,0.1727712508638562,12.5648,1.6304,10.7327,-7.2879,-125.0279,-121.6364
983,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3c(C)cccc3C)c2)c1C,0.1416724257083621,12.0323,2.045,9.425,-8.758,-115.0184,-114.1673
1035,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccccc3C)c2)c1C,0.1209398756046993,11.3052,2.1353,9.14,-9.7567,-112.2143,-113.4037
1061,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccccc3)c2)c1C,0.1140290255701451,10.5751,2.2893,9.0373,-10.7537,-110.9528,-113.2633
80,Cc1ccnc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,0.7982031789910159,9.7669,0.7561,7.5476,-4.8631,-92.4433,-79.53
83,Cc1ccnc(NC(=S)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)c1,0.7982031789910159,7.8482,0.602,4.6692,-5.4111,-67.39,-68.1245
171,Cc1ccnc(NC(=S)N2CCN(c3cc(F)cc(Cl)c3)CC2)c1,0.6945404284727021,8.3848,0.611,5.7128,-6.2002,-75.8517,-78.1088
207,COc1ccnc(NC(=S)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)c1,0.6599861782999309,9.0811,0.7438,6.4555,-5.7138,-86.9373,-86.1512
286,COc1cccc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)n1,0.57705597788528,10.293,0.6607,8.3353,-5.1738,-100.4721,-84.6546
299,Cc1cc(C)nc(NC(=S)N2CCN(c3cccc([N+](=O)[O-])c3)CC2)c1,0.5563234277816171,10.227,0.7306,6.7264,-8.4288,-88.9313,-84.6684
350,FC(F)(F)c1cccc(N2CCN(C(=S)Nc3ccccn3)CC2)c1,0.5041465100207325,9.0003,0.6448,7.0489,-5.8637,-86.767,-76.7934
360,Cc1cc(C)nc(NC(=S)N2CCN(c3ccc(Cl)cc3[N+](=O)[O-])CC2)c1,0.4872149274360746,10.5623,0.7558,7.4587,-6.8896,-94.0063,-88.1217
786,Cc1ccnc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)C[C@@H]2C)c1,0.2149274360746371,10.3859,0.642,7.5861,-3.7422,-93.1977,-79.111
1225,COc1ccnc(NC(=S)N2CCN(c3ccccc3C(F)(F)F)CC2)c1,0.0691085003455425,10.7634,0.7591,8.9152,-5.1682,-106.2818,-93.6015
1322,Cc1ccnc(NC(=S)N2CCN(c3cccc(Cl)c3Cl)CC2)c1,0.0518313752591568,7.9313,0.6231,4.7274,-5.4093,-67.8976,-67.1743
1441,Cc1ccnc(NC(=S)N2CCN(c3ccccc3C(F)(F)F)CC2)c1,0.0380096751900483,9.4587,0.6458,7.1637,-4.8627,-86.8377,-74.9226
1272,CC(C)Oc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccccc2)cc1OC(C)C,0.0621976503109882,11.9203,0.5102,6.3096,-10.8321,-81.9665,-84.2746
1306,CCOc1ccc(C(C)CNC(=O)c2cc3sccc3n2Cc2ccccc2)cc1OCC,0.055286800276434,12.0904,0.6258,6.3788,-11.9426,-83.9068,-87.3754
1445,CCOc1cc(CCNC(=O)c2cc3sccc3n2Cc2ccccc2)cc(F)c1OCC,0.0380096751900483,11.7525,0.5867,7.7391,-12.3285,-93.1572,-94.4346
1473,O=C(NCCc1ccc(OCC(F)(F)F)c(OCC(F)(F)F)c1)c1cc2sccc2n1Cc1ccccc1,0.0345542501727712,13.5222,0.7048,11.953,-7.8538,-125.4403,-99.5149
1501,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2cccc(C)c2)cc1OCC,0.0310988251554941,11.9291,0.6003,6.3496,-12.0666,-83.119,-86.7944
1502,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccc(F)cc2F)cc1OCC,0.0310988251554941,12.3402,0.5773,9.5754,-11.5737,-107.5121,-111.6589
1511,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccccc2)c(F)c1OCC,0.0310988251554941,12.6625,0.6091,8.136,-12.3074,-97.1213,-97.5855
1512,CCOc1cc(F)c(CCNC(=O)c2cc3sccc3n2Cc2ccccc2)cc1OCC,0.0310988251554941,12.4322,0.4489,8.1527,-12.3137,-96.3932,-100.6363
1523,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccc(Cl)c(F)c2)cc1OCC,0.0293711126468555,12.2582,0.6053,8.5291,-10.7748,-100.0556,-101.5412
1552,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccccc2)cc1OCC,0.027643400138217,11.8869,0.5559,6.5039,-13.061,-84.6397,-89.0763
1561,CCOc1ccc(CCN(C)C(=O)c2cc3sccc3n2Cc2ccccc2)cc1OCC,0.027643400138217,12.7607,0.0,6.3502,-12.0711,-82.4502,-74.6573
195,COc1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cc1O,0.6738078783690393,9.5241,2.0931,6.1885,-13.6158,-91.6417,-105.2576
290,FC(F)(F)c1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cc1,0.5656530753282654,10.0828,1.1656,7.1904,-10.353,-91.643,-89.2723
1185,COc1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cc1,0.0784381478921907,9.6741,1.2756,4.8509,-13.278,-77.7901,-91.0681
1369,Fc1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cc1F,0.0476848652384243,9.2705,1.1709,6.2622,-12.4765,-84.0451,-93.6966
1378,COc1ccc(OC)c(CN2CCNc3cc(Nc4ccccc4)ncc3C2)c1,0.0459571527297857,10.9933,1.0928,6.4217,-12.5906,-94.0275,-106.6181
1438,CN(C)c1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cc1,0.038355217691776,9.7576,1.0966,4.1832,-12.2081,-75.8536,-88.0617
1514,Oc1ccccc1CN1CCNc2cc(Nc3ccccc3)ncc2C1,0.0307532826537664,8.814,1.9698,5.1239,-14.2963,-80.7742,-95.0706
1632,COc1cccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)c1,0.0234968901174844,9.4826,1.1503,4.7994,-13.2837,-76.6273,-89.911
1735,COc1ccccc1CN1CCNc2cc(Nc3ccccc3)ncc2C1,0.010711817553559,9.7633,1.1419,4.8414,-13.1873,-77.317,-90.5043
1745,Fc1cccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)c1,0.008293020041465,8.9113,1.289,5.0313,-13.2202,-74.2633,-87.4835
116,Cc1ccc(S(=O)(=O)Nc2cccc(C(=O)Nc3nc(-c4ccc(Cl)cc4)cs3)c2)cc1,0.7636489288182446,9.4729,1.7537,6.5422,-17.3758,-86.6542,-99.8843
144,Cc1ccc(S(=O)(=O)Nc2cc(Cl)cc(C(=O)Nc3nc(-c4ccccc4)cs3)c2)cc1,0.7290946786454734,9.7085,1.9324,6.9446,-17.3714,-91.4777,-101.9808
270,Cc1ccc(S(=O)(=O)Nc2ccc(Cl)c(C(=O)Nc3nc(-c4ccccc4)cs3)c2)cc1,0.5908776779543884,9.1985,1.7613,6.4107,-17.3833,-85.0195,-95.7055
329,Cc1ccc(S(=O)(=O)Nc2cccc(C(=O)Nc3nc(-c4ccccc4)cs3)c2)cc1,0.5217691776088459,9.5671,1.9391,6.0843,-18.911,-84.3779,-97.1362
367,Cc1ccc(S(=O)(=O)Nc2cc(C(=O)Nc3nc(-c4ccccc4)cs3)ccc2Cl)cc1,0.4872149274360746,9.5207,1.9571,7.0054,-17.3768,-91.4323,-100.7846
368,Cc1ccc(S(=O)(=O)Nc2cccc(C(=O)Nc3nc(-c4ccccc4)cs3)c2Cl)cc1,0.4872149274360746,9.0891,1.9137,6.2582,-17.3746,-83.94,-96.3304
442,COc1cc(NS(=O)(=O)c2ccc(C)cc2)cc(C(=O)Nc2nc(-c3ccccc3)cs2)c1,0.4181064270905321,10.7611,1.726,7.3993,-18.2227,-98.2955,-111.7302
443,COc1ccc(C(=O)Nc2nc(-c3ccccc3)cs2)cc1NS(=O)(=O)c1ccc(C)cc1,0.4181064270905321,10.5315,1.8526,7.2278,-18.227,-95.8604,-109.4783
483,COc1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1C(=O)Nc1nc(-c2ccccc2)cs1,0.3835521769177609,10.5683,1.8801,7.342,-18.2252,-96.7495,-108.4375
610,COc1c(NS(=O)(=O)c2ccc(C)cc2)cccc1C(=O)Nc1nc(-c2ccccc2)cs1,0.304077401520387,10.6584,1.9805,7.3615,-18.2215,-97.1468,-109.3354
45,O=C1Nc2ccccc2/C1=C\c1cc(Br)c(O)c(Br)c1,0.8673116793365584,4.5879,1.885,4.5941,-11.2241,-54.6926,-65.9167
46,Cc1cccc2c1NC(=O)/C2=C/c1cc(Cl)c(O)c(Cl)c1,0.8673116793365584,5.3017,1.8305,4.9083,-10.7498,-57.6548,-68.4046
119,O=C1Nc2ccccc2/C1=C\c1cc(F)c(O)c(F)c1,0.7636489288182446,4.9991,2.1005,6.1866,-13.336,-67.1417,-80.4777
146,Cc1ccc2c(c1)/C(=C\c1cc(Cl)c(O)c(Cl)c1)C(=O)N2,0.7290946786454734,5.2001,1.886,4.938,-10.7501,-57.7174,-68.4676
212,O=C1Nc2ccccc2/C1=C\c1ccc(O)c(F)c1,0.6599861782999309,5.1547,1.8006,5.0109,-14.0779,-58.4711,-72.549
334,O=C1Nc2ccccc2/C1=C\c1ccc(O)c(Cl)c1,0.5217691776088459,4.9447,1.7184,4.2716,-13.2827,-52.7231,-66.0058
410,O=C1Nc2ccccc2/C1=C\c1ccc(O)cc1,0.4526606772633034,5.3426,1.6294,3.976,-14.8144,-51.2623,-66.0767
489,COc1cc(/C=C2\C(=O)Nc3ccccc32)ccc1O,0.3835521769177609,6.0546,1.8645,5.2691,-14.1324,-64.8506,-78.983
527,Cc1cc(/C=C2/C(=O)Nc3ccccc32)cc(C)c1O,0.3489979267449896,6.4513,1.546,4.1824,-12.8198,-53.3589,-66.1786
993,O=C1Nc2ccccc2/C1=C\c1ccc([N+](=O)[O-])cc1,0.1389080856945404,6.4341,0.9621,5.0228,-15.4413,-58.1493,-67.5742
94,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)c1ccccc1Cl,0.7982031789910159,12.3411,0.9035,8.2609,-24.2429,-105.5035,-114.3915
181,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)c1ccccc1,0.6945404284727021,12.4182,0.974,7.8374,-25.7857,-102.4035,-111.3437
221,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)c1ccccc1F,0.6599861782999309,12.6205,0.9013,9.0759,-25.0353,-111.6614,-121.9282
349,Cc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCO5)sc3C)ccc21,0.5044920525224602,12.6091,0.8145,7.7204,-24.7939,-100.4401,-108.0481
561,Cc1ccccc1C(=O)N1CCc2cc(-c3csc(NC(=O)Cc4ccc5c(c4)OCO5)n3)ccc21,0.3227366966136835,12.3423,0.8926,7.8562,-25.7827,-103.2493,-112.6715
617,COc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCO5)sc3C)ccc21,0.3006219765031099,13.0522,0.9614,9.027,-25.1004,-114.5863,-123.4147
780,CCc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCO5)sc3C)ccc21,0.2176917760884588,13.4532,0.9446,8.0224,-23.6727,-104.8907,-110.5774
874,Cc1ccc(C(=O)N2CCc3cc(-c4nc(NC(=O)Cc5ccc6c(c5)OCO6)sc4C)ccc32)cc1,0.1762266758811334,12.652,0.9599,7.9819,-24.7906,-103.9577,-110.9207
1036,Cc1cccc(C(=O)N2CCc3cc(-c4nc(NC(=O)Cc5ccc6c(c5)OCO6)sc4C)ccc32)c1,0.1209398756046993,12.7464,0.8084,7.6567,-24.7847,-100.637,-110.292
847,Oc1ccc(CNc2cccc(F)c2F)c2cccnc12,0.1883206634416033,5.9418,1.9615,5.8045,-12.113,-68.6532,-78.4635
929,Oc1ccc(CNc2ccc(C(F)(F)F)cc2F)c2cccnc12,0.1599861782999309,7.024,1.9362,7.9466,-9.2478,-85.6838,-85.606
986,Oc1ccc(CNc2ccccc2C(F)(F)F)c2cccnc12,0.1413268832066344,6.6754,1.8261,6.5833,-9.9902,-74.0329,-73.0185
1026,Oc1ccc(CNc2ccccc2Br)c2cccnc12,0.1230131306150656,6.064,1.7428,4.2786,-11.8003,-57.4416,-69.2419
1076,Oc1ccc(CNc2cccc(F)c2)c2cccnc12,0.1105736005528679,6.1823,1.5986,4.8438,-12.8539,-61.548,-74.402
1115,Oc1ccc(CNc2ccccc2F)c2cccnc12,0.0967519004837594,6.0799,1.8613,4.8546,-12.8522,-61.7162,-74.5685
1181,Oc1ccc(CNc2ccc(F)cc2F)c2cccnc12,0.0791292328956461,6.2956,1.9441,6.237,-12.1108,-72.3473,-84.4581
1384,Cc1cccc(NCc2ccc(O)c3ncccc23)c1,0.0449205252246026,6.0802,1.4111,3.1605,-12.6105,-47.9266,-60.5371
640,CC(C)c1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1,0.2871458189357291,11.1264,0.6408,3.197,-21.6937,-61.236,-76.9145
642,FC(F)(F)c1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1,0.286109191430546,10.9474,0.7246,6.7317,-21.307,-86.766,-92.1877
704,Cc1ccc(-c2ccc(CNc3nc(-c4ccccc4C(C)C)nc4ccccc34)cc2)cn1,0.2532826537664133,11.457,0.669,3.2442,-20.6885,-61.9252,-76.4916
798,Clc1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1,0.2104353835521769,9.565,0.6809,3.4475,-23.3859,-60.9373,-79.5411
828,Brc1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1,0.1952315134761575,9.4704,0.6784,3.1824,-23.1311,-58.6392,-77.1744
855,Cc1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1,0.1848652384243262,10.4442,0.6746,3.1715,-23.9214,-60.3854,-78.3984
885,Fc1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1,0.1727712508638562,9.8994,0.6819,4.406,-24.1761,-68.2245,-87.9665
1027,COc1ccccc1-c1nc(NCc2ccc(-c3cccnc3)cc2)c2ccccc2n1,0.1226675881133379,10.5862,0.6758,4.2475,-24.2365,-70.4945,-90.0859
173,Fc1cnc(-c2ccccc2C(F)F)nc1NCc1ccc(-n2ccnn2)cc1,0.6945404284727021,9.5286,0.9704,7.6528,-15.9515,-97.9379,-92.7147
174,Cc1cnc(-c2ccccc2C(F)F)nc1NCc1ccc(-n2ccnn2)cc1,0.6945404284727021,10.7285,0.687,6.8075,-15.6901,-94.5639,-90.5381
460,[2H]C([2H])(Nc1nc(-c2ccccc2C([2H])(C([2H])([2H])[2H])C([2H])([2H])[2H])ncc1C)c1ccc(-n2ccnn2)cc1,0.4181064270905321,10.4646,0.6141,4.0368,-15.2048,-73.6445,-72.609
558,Cc1cnc(-c2ccccc2C(C)C)nc1NCc1ccc(-n2ccnn2)cc1,0.3258465791292329,10.5032,0.5795,4.0661,-15.2068,-74.2317,-72.9508
777,Cc1cnc(-c2ccccc2C(C)(C)C)nc1NCc1ccc(-n2ccnn2)cc1,0.2194194885970974,10.7427,0.6008,4.0419,-14.091,-73.7114,-71.3481
837,Cc1cnc(-c2ccccc2OC(C)C)nc1NCc1ccc(-n2ccnn2)cc1,0.1917760884588804,10.7931,0.6719,5.1766,-15.5218,-84.7144,-84.8461
1033,CC(C)c1ccccc1-c1ncc(F)c(NCc2ccc(-n3ccnn3)cc2)n1,0.1209398756046993,10.3563,0.9018,5.6272,-15.4512,-85.2675,-78.6063
1616,CC(C)c1ccccc1-c1ncc(F)c(NC(C)(C)c2ccc(-n3ccnn3)cc2)n1,0.0241879751209398,10.9902,0.702,5.7025,-13.2135,-85.3893,-76.119
85,COc1ccc(Cl)cc1C(=O)Nc1nc(-c2ccccc2)cs1,0.7982031789910159,6.7707,1.0127,4.8757,-12.5251,-61.5858,-74.1713
209,COc1ccc(OC)c(C(=O)Nc2nc(-c3ccccc3)cs2)c1,0.6599861782999309,7.9378,0.98,5.6445,-13.3752,-71.882,-85.1252
268,COc1ccc(C(=O)Nc2nc(-c3ccccc3)cs2)c(OC)c1,0.5908776779543884,7.8333,1.0748,5.4317,-13.3678,-70.5034,-86.4207
302,O=C(Nc1nc(-c2ccccc2)cs1)c1ccccc1[N+](=O)[O-],0.5563234277816171,6.2834,0.914,4.6605,-15.7159,-57.7855,-71.7372
402,CC[S+](=O)([O-])Nc1ccccc1C(=O)Nc1nc(-c2ccccc2)cs1,0.4526606772633034,7.9524,1.8176,6.1102,-10.7589,-77.5829,-83.4598
404,COc1cc(Cl)ccc1C(=O)Nc1nc(-c2ccccc2)cs1,0.4526606772633034,6.797,1.0076,4.9127,-12.5258,-61.9319,-74.5384
651,CC(C)Oc1ccccc1C(=O)Nc1nc(-c2ccccc2)cs1,0.2798894263994471,7.6196,0.9364,4.193,-11.8238,-58.3081,-72.5009
1206,COC(=O)c1ccccc1C(=O)Nc1nc(-c2ccccc2)cs1,0.0725639253628196,7.9212,0.8632,5.3687,-14.6092,-69.3208,-76.5632
1064,COc1ccc(CNC(=O)CCCn2nc(C)c3c(C)n(-c4ccc(C)cc4)nc3c2=O)cc1OC,0.1133379405666896,14.6414,0.5903,9.1477,-12.1823,-122.5089,-111.5747
1148,COc1ccccc1CNC(=O)CCCn1nc(C)c2c(C)n(-c3ccc(C)cc3)nc2c1=O,0.0881133379405667,13.7314,0.6214,7.8162,-12.8701,-108.3997,-102.574
1202,CCOc1ccc(CNC(=O)CCCn2nc(C)c3c(C)n(-c4ccc(C)cc4)nc3c2=O)cc1,0.0729094678645473,14.1431,0.578,8.0351,-11.7588,-111.45,-102.9744
1255,Cc1ccc(-n2nc3c(=O)n(CCCC(=O)NCc4ccc(F)cc4)nc(C)c3c2C)cc1,0.0646164478230822,13.0456,0.5935,8.1003,-12.8085,-106.6856,-100.3538
1281,Cc1ccc(-n2nc3c(=O)n(CCCC(=O)NCc4ccccc4F)nc(C)c3c2C)cc1,0.0587422252937111,12.4799,0.6104,7.8883,-12.8157,-103.028,-98.799
1370,Cc1ccc(-n2nc3c(=O)n(CCCC(=O)NC(C)c4ccccc4)nc(C)c3c2C)cc1,0.0473393227366966,13.078,0.5486,6.5302,-12.4288,-95.4975,-87.5233
1754,COc1cccc(CNC(=O)CCCn2nc(C)c3c(C)n(-c4ccc(C)cc4)nc3c2=O)c1OC,0.0058742225293711,14.7881,0.5689,9.2515,-12.1822,-123.4013,-112.1124
172,CCN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCc3ccc(C#N)cc3)cc21,0.6945404284727021,11.6017,0.6192,7.7206,-19.9673,-95.8345,-110.8617
362,CN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCc3ccc(Cl)cc3)cc21,0.4872149274360746,10.574,0.646,7.8738,-14.5344,-89.5244,-99.2025
