index,smiles,half-life
41,CNC(=O)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,0.8728403593642018
59,NC(=O)C1CCN(c2nc(-c3ccccc3N)cs2)CC1,0.8420870767104354
70,N#CC1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,0.8237733241188666
320,N#Cc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1,0.5297166551485833
356,COc1ccccc1-c1csc(N2CCC(C(N)=O)CC2)n1,0.4882515549412577
417,CC(C)(C)c1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1,0.4502418797512094
590,CN(C)c1ccccc1-c1csc(N2CCC(C(N)=O)CC2)n1,0.3127159640635798
638,CCOc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1,0.2881824464409122
746,NC(=O)C1CCN(c2nc(-c3ccc(OC(F)(F)F)cc3)cs2)CC1,0.2335867311679336
778,CC(C)COc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1,0.218728403593642
791,NC(=O)C1CCN(c2nc(-c3ccc(F)cc3)cs2)CC1,0.213890808569454
926,NC(=O)C1CCN(c2nc(-c3ccccc3C(F)(F)F)cs2)CC1,0.1617138908085694
928,NC(=O)C1CCN(c2nc(-c3ccc([N+](=O)[O-])cc3)cs2)CC1,0.1599861782999309
946,NC(=O)C1CCN(c2nc(-c3ccc(C(F)(F)F)cc3)cs2)CC1,0.1551485832757429
1016,COc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1,0.1306150656530753
1031,CC(=O)c1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1,0.1209398756046993
1071,CN(C)c1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1,0.1112646855563234
1084,NC(=O)C1CCN(c2nc(-c3ccccc3Cl)cs2)CC1,0.1078092605390462
1094,NC(=O)C1CCN(c2nc(-c3ccccc3[N+](=O)[O-])cs2)CC1,0.1036627505183137
1102,NC(=O)C1CCN(c2nc(-c3ccccc3)cs2)CC1,0.1029716655148583
1111,N#Cc1ccccc1-c1csc(N2CCC(C(N)=O)CC2)n1,0.0988251554941257
1149,Brc1ccc(-c2csc(N3CCCCC3)n2)cc1,0.0881133379405667
1193,NC(=O)C1CCN(c2nc(-c3ccc(Cl)cc3)cs2)CC1,0.075673807878369
1195,CC(C)Oc1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1,0.075673807878369
1200,NC(=O)C1CCN(c2nc(-c3ccccc3F)cs2)CC1,0.0739460953697304
1234,NC(=O)C1CCN(c2nc(-c3ccccc3Br)cs2)CC1,0.0677263303386316
1360,NC(=O)C1CCN(c2nc(-c3cccc([N+](=O)[O-])c3)cs2)CC1,0.0483759502418797
1379,Cc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1,0.045611610228058
1382,CC(=O)c1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1,0.0452660677263303
1393,CCOC(=O)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,0.0445749827228749
1418,COc1cc(OC)cc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1,0.0411195577055977
1428,NC(=O)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,0.0400829302004146
1447,NC(=O)C1CCN(c2nc(-c3cccc(C(F)(F)F)c3)cs2)CC1,0.0376641326883206
1461,NC(=O)C1CCN(c2nc(-c3cccc(F)c3)cs2)CC1,0.0362819626814098
1481,NC(=O)C1CCN(c2nc(-c3cccc(Cl)c3)cs2)CC1,0.0338631651693158
1516,NC(=O)C1CCN(c2nc(-c3cccc(Br)c3)cs2)CC1,0.0300621976503109
1525,N#Cc1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1,0.0290255701451278
1579,Cc1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1,0.0262612301313061
1712,COc1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1,0.0148583275742916
34,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3cccc(F)c3)cs2)cc1,0.9018659295093296
64,Nc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,0.8327574291637871
215,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(F)cc1,0.6599861782999309
218,Cc1cc(F)ccc1S(=O)(=O)Nc1cnccc1C(=O)Nc1nc(-c2ccccc2)cs1,0.6599861782999309
219,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1,0.6599861782999309
245,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(F)cc1Cl,0.6254319281271596
263,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(Cl)cc1,0.5967519004837596
336,COc1ccccc1S(=O)(=O)Nc1cnccc1C(=O)Nc1nc(-c2ccccc2)cs1,0.5217691776088459
380,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccccc1Cl,0.4861782999308915
393,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,0.4640635798203179
412,N#Cc1cccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)c1,0.4526606772633034
413,Cc1ccccc1S(=O)(=O)Nc1cnccc1C(=O)Nc1nc(-c2ccccc2)cs1,0.4526606772633034
452,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc1,0.4181064270905321
457,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccccc1,0.4181064270905321
528,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(F)c(F)c1,0.3489979267449896
593,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3F)cs2)cc1,0.3109882515549412
773,Cc1ccc(-c2csc(NC(=O)c3ccncc3NS(=O)(=O)c3ccc(C)cc3)n2)cc1,0.221147201105736
796,N#Cc1ccccc1S(=O)(=O)Nc1cnccc1C(=O)Nc1nc(-c2ccccc2)cs1,0.2107809260539046
797,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccccc1F,0.2107809260539046
815,COc1cccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)c1,0.2004146510020732
835,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(F)cc1F,0.193503800967519
875,Cc1cccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)c1,0.1762266758811334
900,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3cccc(C)c3)cs2)cc1,0.1693158258465791
911,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1c(F)cc(F)cc1F,0.165860400829302
982,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1cccc(Cl)c1,0.1416724257083621
1013,COc1ccc(-c2csc(NC(=O)c3ccncc3NS(=O)(=O)c3ccc(C)cc3)n2)cc1,0.1313061506565307
1034,CCc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,0.1209398756046993
1169,CCCc1ccc(-c2csc(NC(=O)c3ccncc3NS(=O)(=O)c3ccc(C)cc3)n2)cc1,0.0829302004146509
1414,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccc(C)c(C)c3)cs2)cc1,0.0414651002073254
1486,COc1cccc(-c2csc(NC(=O)c3ccncc3NS(=O)(=O)c3ccc(C)cc3)n2)c1,0.0328265376641326
1621,COc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,0.0241879751209398
7,Fc1cccc(F)c1Nc1nc(-c2ccncc2)nc2ccccc12,0.9709744298548724
19,Oc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F,0.9364201796821008
20,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1OCC(F)(F)F,0.9364201796821008
48,COc1nccc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)c1OC,0.8673116793365584
148,Cc1cc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)ccn1,0.7290946786454734
150,COc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1NS(C)(=O)=O,0.7290946786454734
217,Fc1ccc(Nc2nc(-c3ccncc3F)nc3ccccc23)cc1F,0.6599861782999309
240,FC(F)(F)Oc1cccc(Nc2nc(-c3ccncc3)nc3ccccc23)c1,0.6254319281271596
244,Fc1ccc(Nc2nc(-c3ccncc3Cl)nc3ccccc23)cc1F,0.6254319281271596
303,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1C(F)(F)F,0.5563234277816171
371,Fc1cc(F)cc(Nc2nc(-c3ccncc3)nc3ccccc23)c1,0.4872149274360746
372,Clc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1Cl,0.4872149274360746
377,Nc1cc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)ccn1,0.4872149274360746
459,CN(C)c1cc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)ccn1,0.4181064270905321
492,COc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1Cl,0.3835521769177609
493,Cc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F,0.3835521769177609
494,CC(=O)Nc1cc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)ccn1,0.3835521769177609
524,Clc1ccccc1Nc1nc(-c2ccncc2)nc2ccccc12,0.3489979267449896
525,Fc1cccc(Nc2nc(-c3ccncc3)nc3ccccc23)c1F,0.3489979267449896
582,Fc1ccc(F)c(Nc2nc(-c3ccncc3)nc3ccccc23)c1,0.3144436765722184
584,Cc1cnccc1-c1nc(Nc2ccc(F)c(F)c2)c2ccccc2n1,0.3144436765722184
598,Fc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F,0.3082239115411195
612,COc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F,0.304077401520387
622,COC(=O)c1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1OC,0.2971665514858327
706,CNc1cc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)ccn1,0.2522460262612301
723,Fc1ccccc1Nc1nc(-c2ccncc2)nc2ccccc12,0.2418797512093987
739,Clc1cccc(Nc2nc(-c3ccncc3)nc3ccccc23)c1,0.2349689011748445
770,COc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1F,0.2228749136143745
842,N#Cc1cnccc1-c1nc(Nc2ccc(F)c(F)c2)c2ccccc2n1,0.1900483759502419
1044,COc1cccc(Nc2nc(-c3ccncc3)nc3ccccc23)c1,0.1174844505874222
84,Cc1ccc(S(=O)(=O)Nc2ccc(OC(F)(F)F)cc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,0.7982031789910159
444,Cc1ccc(S(=O)(=O)Nc2cc(Cl)c(Cl)cc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,0.4181064270905321
577,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc(-c3ccccc3)c(Br)s2)cc1,0.3144436765722184
616,Cc1ccc(S(=O)(=O)Nc2cc(Br)ccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,0.3006219765031099
652,COc1cc(NS(=O)(=O)c2ccc(C)cc2)c(C(=O)Nc2nc(-c3ccccc3)cs2)cc1OC,0.2798894263994471
664,Cc1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,0.27643400138217
669,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)cc1,0.2747062888735314
750,Cc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,0.2332411886662059
832,COc1ccc(C(=O)Nc2nc(-c3ccccc3)cs2)c(NS(=O)(=O)c2ccc(C)cc2)c1,0.193503800967519
852,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc(-c3ccccc3)c(C)s2)cc1,0.1865929509329647
921,Cc1ccc(S(=O)(=O)Nc2cc(F)ccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,0.1624049758120248
